,ground_truth,label,label_name,probs
818,0,0,with_mask,0.96232444
819,0,0,with_mask,0.96644664
820,0,0,with_mask,0.96700656
821,0,0,with_mask,0.9661112
822,0,0,with_mask,0.9673246
823,0,0,with_mask,0.9667646
824,2,0,with_mask,0.96367633
825,0,0,with_mask,0.9668064
826,0,0,with_mask,0.96690416
827,0,0,with_mask,0.96707165
828,0,0,with_mask,0.9658441
829,0,0,with_mask,0.96624684
830,0,0,with_mask,0.9675935
831,0,0,with_mask,0.9658887
832,0,0,with_mask,0.963285
833,0,0,with_mask,0.9674617
834,0,0,with_mask,0.9670719
835,0,0,with_mask,0.96675515
836,0,0,with_mask,0.96676797
837,0,0,with_mask,0.9676492
838,0,0,with_mask,0.9671883
839,0,0,with_mask,0.96745133
840,0,0,with_mask,0.96690726
841,0,0,with_mask,0.96560216
842,0,0,with_mask,0.96472853
843,0,0,with_mask,0.9671931
844,0,0,with_mask,0.9670419
845,0,0,with_mask,0.9670857
846,0,0,with_mask,0.96665233
847,1,1,without_mask,0.94871634
848,0,0,with_mask,0.9667276
849,0,0,with_mask,0.96693236
850,0,0,with_mask,0.96576905
851,2,2,mask_weared_incorrect,0.6254659
852,0,0,with_mask,0.96144915
853,0,0,with_mask,0.95978385
854,0,0,with_mask,0.94743806
855,0,0,with_mask,0.96574914
856,0,0,with_mask,0.9676532
857,0,0,with_mask,0.9665205
858,0,0,with_mask,0.96600133
859,0,0,with_mask,0.96466655
860,0,0,with_mask,0.9576525
861,0,0,with_mask,0.96583885
862,0,0,with_mask,0.9669084
863,0,0,with_mask,0.9672765
864,0,0,with_mask,0.9625171
865,0,0,with_mask,0.966993
866,0,0,with_mask,0.96161336
867,0,0,with_mask,0.9610499
868,0,0,with_mask,0.96609604
869,0,0,with_mask,0.96662104
870,0,0,with_mask,0.9670022
871,0,0,with_mask,0.965698
872,0,0,with_mask,0.96536225
873,0,0,with_mask,0.9666716
874,0,0,with_mask,0.9665341
875,0,0,with_mask,0.9661323
876,0,0,with_mask,0.96721786
877,0,0,with_mask,0.96438515
878,0,0,with_mask,0.9643898
879,0,0,with_mask,0.9666677
880,0,0,with_mask,0.9667914
881,0,0,with_mask,0.96736646
882,0,0,with_mask,0.96659744
883,0,0,with_mask,0.9668453
884,0,0,with_mask,0.96596855
885,0,0,with_mask,0.9658608
886,0,0,with_mask,0.9650967
887,0,0,with_mask,0.96629703
888,0,0,with_mask,0.9643204
889,0,0,with_mask,0.9610286
890,0,0,with_mask,0.96675795
891,0,0,with_mask,0.965711
892,0,0,with_mask,0.96500325
893,0,0,with_mask,0.96708035
894,0,0,with_mask,0.966695
895,0,0,with_mask,0.9594322
896,0,0,with_mask,0.9646087
897,0,0,with_mask,0.96472836
898,0,0,with_mask,0.9655117
899,0,0,with_mask,0.96504587
900,0,0,with_mask,0.96704704
901,0,0,with_mask,0.9650043
902,0,0,with_mask,0.9663538
903,0,0,with_mask,0.9612597
904,0,0,with_mask,0.9665359
905,0,0,with_mask,0.9657826
906,0,0,with_mask,0.96044135
907,0,0,with_mask,0.9592307
908,0,0,with_mask,0.96632063
909,0,0,with_mask,0.9655097
910,0,0,with_mask,0.96637094
911,1,1,without_mask,0.9468942
912,1,1,without_mask,0.9439424
913,1,1,without_mask,0.93298113
914,0,0,with_mask,0.9622698
915,1,1,without_mask,0.93915474
916,0,0,with_mask,0.96225333
917,0,0,with_mask,0.9652203
918,0,0,with_mask,0.9610283
919,0,0,with_mask,0.9641079
920,0,0,with_mask,0.964417
921,0,0,with_mask,0.94704217
922,0,0,with_mask,0.9644598
923,0,0,with_mask,0.96245867
924,0,0,with_mask,0.96470034
925,0,0,with_mask,0.9659621
926,0,0,with_mask,0.96638685
927,0,0,with_mask,0.9642638
928,0,0,with_mask,0.9665435
929,0,0,with_mask,0.9665934
930,0,0,with_mask,0.96667117
931,0,0,with_mask,0.9636031
932,0,0,with_mask,0.96722335
933,0,0,with_mask,0.9660138
934,0,0,with_mask,0.96407354
935,0,0,with_mask,0.9669631
936,0,0,with_mask,0.96356875
937,1,1,without_mask,0.9417918
938,1,1,without_mask,0.92689806
939,0,0,with_mask,0.96203756
940,0,0,with_mask,0.9598005
941,0,0,with_mask,0.9640487
942,0,0,with_mask,0.96404403
943,0,0,with_mask,0.9672277
944,0,0,with_mask,0.95131296
945,0,0,with_mask,0.9674905
946,1,1,without_mask,0.9407399
947,1,1,without_mask,0.9483581
948,1,1,without_mask,0.94958055
949,0,0,with_mask,0.9620977
950,2,2,mask_weared_incorrect,0.5904374
951,0,0,with_mask,0.96153694
952,0,0,with_mask,0.96445334
953,0,0,with_mask,0.9605167
954,2,2,mask_weared_incorrect,0.64548504
955,1,1,without_mask,0.93145484
956,0,0,with_mask,0.9664165
957,0,0,with_mask,0.9663567
958,0,0,with_mask,0.96296173
959,0,0,with_mask,0.9633084
960,0,0,with_mask,0.96649873
961,0,0,with_mask,0.9675515
962,0,0,with_mask,0.96623945
963,0,0,with_mask,0.9630045
964,0,0,with_mask,0.9597262
965,0,0,with_mask,0.9637459
966,0,0,with_mask,0.9624378
967,0,0,with_mask,0.95154613
968,0,0,with_mask,0.9656366
969,0,0,with_mask,0.96450734
970,0,0,with_mask,0.9642544
971,0,0,with_mask,0.96626985
972,1,1,without_mask,0.92842567
973,1,1,without_mask,0.87335926
974,0,0,with_mask,0.96609503
975,0,0,with_mask,0.96730494
976,0,0,with_mask,0.9660506
977,0,0,with_mask,0.9669545
978,0,0,with_mask,0.9657634
979,0,0,with_mask,0.96508
980,0,0,with_mask,0.96742344
981,0,0,with_mask,0.96573156
982,0,0,with_mask,0.9664454
983,0,0,with_mask,0.96315247
984,0,0,with_mask,0.96386594
985,1,1,without_mask,0.9404055
986,1,1,without_mask,0.9473836
987,0,0,with_mask,0.9649435
988,0,0,with_mask,0.9659494
989,1,1,without_mask,0.949135
990,2,2,mask_weared_incorrect,0.5844165
991,0,0,with_mask,0.96535504
992,0,0,with_mask,0.9658282
993,1,1,without_mask,0.9422949
994,1,1,without_mask,0.94711554
995,0,0,with_mask,0.9665374
996,0,0,with_mask,0.96400315
997,0,0,with_mask,0.9664066
998,0,0,with_mask,0.95177394
999,0,0,with_mask,0.9657039
1000,0,0,with_mask,0.95963246
1001,0,0,with_mask,0.96534806
1002,0,0,with_mask,0.94342506
1003,0,0,with_mask,0.9662281
1004,2,2,mask_weared_incorrect,0.58025974
1005,0,0,with_mask,0.96561694
1006,0,0,with_mask,0.9635661
1007,0,0,with_mask,0.96508306
1008,0,0,with_mask,0.96725804
1009,0,0,with_mask,0.9675239
1010,0,0,with_mask,0.9673411
1011,0,0,with_mask,0.96617836
1012,0,0,with_mask,0.96711886
1013,0,0,with_mask,0.96660733
1014,0,0,with_mask,0.9584204
1015,0,0,with_mask,0.9663993
1016,0,0,with_mask,0.962848
1017,0,0,with_mask,0.9621797
1018,0,0,with_mask,0.9574996
1019,0,0,with_mask,0.9628999
1020,0,0,with_mask,0.9664107
1021,0,0,with_mask,0.9661927
1022,1,1,without_mask,0.936779
1023,1,1,without_mask,0.9398367
1024,0,0,with_mask,0.9650302
1025,2,2,mask_weared_incorrect,0.64917547
1026,2,2,mask_weared_incorrect,0.6255356
1027,0,0,with_mask,0.9651712
1028,0,0,with_mask,0.96510845
1029,0,0,with_mask,0.9634894
1030,0,0,with_mask,0.96120906
1031,0,0,with_mask,0.96554404
1032,0,0,with_mask,0.9655834
1033,0,0,with_mask,0.96416616
1034,0,0,with_mask,0.96382093
1035,0,0,with_mask,0.9607335
1036,0,0,with_mask,0.95819825
1037,0,0,with_mask,0.96677876
1038,0,0,with_mask,0.96488446
1039,0,0,with_mask,0.96706396
1040,0,0,with_mask,0.9661678
1041,0,0,with_mask,0.9564406
1042,0,0,with_mask,0.96265614
1043,0,0,with_mask,0.96592486
1044,0,0,with_mask,0.9629907
1045,0,0,with_mask,0.93428355
1046,1,1,without_mask,0.93596274
1047,1,1,without_mask,0.94450766
1048,1,1,without_mask,0.9492624
1049,0,0,with_mask,0.958462
1050,0,0,with_mask,0.9599857
1051,0,0,with_mask,0.9635225
1052,1,1,without_mask,0.9457898
1053,1,1,without_mask,0.94737387
1054,0,0,with_mask,0.9663182
1055,1,1,without_mask,0.94432455
1056,0,0,with_mask,0.9658203
1057,1,1,without_mask,0.9304785
1058,0,0,with_mask,0.9644345
1059,1,1,without_mask,0.9457641
1060,1,1,without_mask,0.94758457
1061,0,0,with_mask,0.96691984
1062,0,0,with_mask,0.964644
1063,0,0,with_mask,0.94808847
1064,1,1,without_mask,0.93706024
1065,0,0,with_mask,0.96616244
1066,0,0,with_mask,0.9669009
1067,0,0,with_mask,0.967573
1068,1,1,without_mask,0.9485886
1069,1,1,without_mask,0.9474592
1070,0,0,with_mask,0.96296704
1071,0,0,with_mask,0.96664053
1072,0,0,with_mask,0.96726245
1073,1,1,without_mask,0.94115484
1074,1,1,without_mask,0.94220823
1075,0,0,with_mask,0.9676403
1076,0,0,with_mask,0.96688807
1077,0,0,with_mask,0.9668383
1078,0,0,with_mask,0.9616496
1079,0,0,with_mask,0.9667387
1080,1,1,without_mask,0.9459606
1081,1,1,without_mask,0.9325133
1082,1,1,without_mask,0.9473239
1083,0,0,with_mask,0.96731275
1084,1,1,without_mask,0.94599545
1085,0,0,with_mask,0.9649796
1086,1,1,without_mask,0.92225933
1087,0,0,with_mask,0.96610916
1088,0,0,with_mask,0.9649133
1089,0,0,with_mask,0.9668552
1090,0,0,with_mask,0.96502143
1091,0,0,with_mask,0.9672185
1092,0,0,with_mask,0.96143854
1093,0,0,with_mask,0.9633133
1094,0,0,with_mask,0.96659595
1095,0,0,with_mask,0.96356446
1096,0,0,with_mask,0.9662252
1097,0,0,with_mask,0.95861435
1098,1,1,without_mask,0.94295245
1099,0,0,with_mask,0.9668375
1100,0,0,with_mask,0.9655326
1101,0,0,with_mask,0.9665854
1102,0,0,with_mask,0.9644823
1103,0,0,with_mask,0.9631361
1104,0,0,with_mask,0.9615968
1105,1,1,without_mask,0.9392028
1106,0,0,with_mask,0.9674132
1107,0,0,with_mask,0.9671166
1108,0,0,with_mask,0.9624247
1109,0,0,with_mask,0.96631527
1110,0,0,with_mask,0.9649331
1111,0,0,with_mask,0.9653329
1112,0,0,with_mask,0.96700424
1113,0,0,with_mask,0.9665854
1114,0,0,with_mask,0.9616743
1115,0,0,with_mask,0.96703535
1116,1,1,without_mask,0.9417629
1117,0,0,with_mask,0.96551424
1118,0,0,with_mask,0.9669248
1119,0,0,with_mask,0.9656593
1120,1,1,without_mask,0.9234628
1121,0,0,with_mask,0.9644333
1122,0,0,with_mask,0.9631696
1123,0,0,with_mask,0.96699953
1124,0,0,with_mask,0.9666463
1125,0,0,with_mask,0.96163505
1126,0,0,with_mask,0.93947184
1127,0,0,with_mask,0.9668149
1128,0,0,with_mask,0.9679139
1129,0,0,with_mask,0.96246564
1130,0,0,with_mask,0.9677853
1131,0,0,with_mask,0.94728696
1132,0,0,with_mask,0.9665894
1133,0,0,with_mask,0.9625422
1134,0,0,with_mask,0.9665713
1135,0,0,with_mask,0.96697974
1136,0,0,with_mask,0.96494716
1137,0,0,with_mask,0.96314114
1138,1,1,without_mask,0.9491042
1139,0,0,with_mask,0.9662334
1140,0,0,with_mask,0.96380216
1141,1,1,without_mask,0.94817066
1142,0,0,with_mask,0.9661864
1143,0,0,with_mask,0.9670274
1144,0,0,with_mask,0.9651218
1145,0,0,with_mask,0.9650939
1146,0,0,with_mask,0.96689457
1147,0,0,with_mask,0.9430972
1148,1,1,without_mask,0.94258416
1149,1,1,without_mask,0.94836414
1150,1,1,without_mask,0.94732773
1151,1,1,without_mask,0.94331807
1152,1,1,without_mask,0.94861454
1153,1,1,without_mask,0.94704527
1154,2,2,mask_weared_incorrect,0.65580463
1155,2,2,mask_weared_incorrect,0.66417074
1156,2,2,mask_weared_incorrect,0.60641867
1157,2,1,without_mask,0.85799694
1158,0,0,with_mask,0.96530807
1159,1,1,without_mask,0.9439636
1160,0,0,with_mask,0.9609402
1161,2,2,mask_weared_incorrect,0.61691403
1162,0,0,with_mask,0.9637056
1163,1,1,without_mask,0.9331504
1164,0,0,with_mask,0.9660661
1165,0,0,with_mask,0.9674416
1166,0,0,with_mask,0.96548957
1167,2,2,mask_weared_incorrect,0.62069935
1168,0,0,with_mask,0.9626341
1169,0,0,with_mask,0.9641779
1170,0,0,with_mask,0.9644461
1171,0,0,with_mask,0.9642639
1172,0,0,with_mask,0.96557814
1173,0,0,with_mask,0.9667362
1174,0,0,with_mask,0.9655871
1175,1,1,without_mask,0.9487437
1176,0,0,with_mask,0.96522063
1177,0,0,with_mask,0.9671249
1178,0,0,with_mask,0.96754515
1179,0,0,with_mask,0.9616526
1180,0,0,with_mask,0.9660044
1181,0,0,with_mask,0.96686715
1182,0,0,with_mask,0.9665269
1183,0,0,with_mask,0.96627855
1184,0,0,with_mask,0.9482341
1185,0,0,with_mask,0.9663109
1186,0,0,with_mask,0.96542394
1187,0,0,with_mask,0.9607619
1188,0,0,with_mask,0.9657161
1189,0,0,with_mask,0.9665178
1190,0,0,with_mask,0.9648372
1191,0,0,with_mask,0.965855
1192,0,0,with_mask,0.9660563
1193,0,0,with_mask,0.9664778
1194,0,0,with_mask,0.9658423
1195,0,0,with_mask,0.965729
1196,1,1,without_mask,0.9475239
1197,0,0,with_mask,0.96705997
1198,0,0,with_mask,0.966719
1199,0,0,with_mask,0.96511936
1200,0,0,with_mask,0.9634335
1201,1,1,without_mask,0.93230915
1202,0,0,with_mask,0.96076465
1203,0,0,with_mask,0.9657736
1204,1,1,without_mask,0.9363226
1205,1,1,without_mask,0.94890505
1206,1,1,without_mask,0.9503461
1207,1,1,without_mask,0.9490925
1208,1,1,without_mask,0.94549763
1209,0,0,with_mask,0.9579639
1210,1,1,without_mask,0.94766957
1211,1,1,without_mask,0.94725704
1212,0,0,with_mask,0.96610385
1213,0,0,with_mask,0.96453476
1214,1,1,without_mask,0.9320024
1215,0,0,with_mask,0.964589
1216,1,1,without_mask,0.8896109
1217,0,0,with_mask,0.96369594
1218,0,0,with_mask,0.9622211
1219,1,1,without_mask,0.93478864
1220,0,0,with_mask,0.96670973
1221,0,0,with_mask,0.96515566
1222,1,1,without_mask,0.94776446
1223,0,0,with_mask,0.96634156
1224,0,0,with_mask,0.96680474
1225,0,0,with_mask,0.9668598
1226,1,1,without_mask,0.93432415
1227,0,0,with_mask,0.9219979
1228,0,0,with_mask,0.9640999
1229,0,0,with_mask,0.96288073
1230,0,0,with_mask,0.95753974
1231,0,0,with_mask,0.9674031
1232,0,0,with_mask,0.966624
1233,0,0,with_mask,0.9651128
1234,0,0,with_mask,0.9663752
1235,0,0,with_mask,0.9655944
1236,0,0,with_mask,0.96599627
1237,0,0,with_mask,0.96696687
1238,1,1,without_mask,0.9433299
1239,0,0,with_mask,0.96620417
1240,0,0,with_mask,0.9636603
1241,0,0,with_mask,0.9663786
1242,0,0,with_mask,0.9520605
1243,0,0,with_mask,0.9570859
1244,1,1,without_mask,0.9467226
1245,1,1,without_mask,0.9456095
1246,1,1,without_mask,0.94502306
1247,0,0,with_mask,0.96299696
1248,1,1,without_mask,0.9451243
1249,1,1,without_mask,0.92225385
1250,1,1,without_mask,0.93311304
1251,0,0,with_mask,0.96299845
1252,0,0,with_mask,0.96316946
1253,0,0,with_mask,0.964047
1254,0,0,with_mask,0.9656392
1255,0,0,with_mask,0.9565174
1256,0,0,with_mask,0.9644016
1257,0,0,with_mask,0.9627946
1258,0,0,with_mask,0.9651266
1259,0,0,with_mask,0.9662633
1260,0,0,with_mask,0.95893246
1261,0,0,with_mask,0.9641427
1262,0,0,with_mask,0.9670855
1263,0,0,with_mask,0.9666977
1264,0,0,with_mask,0.9670961
1265,0,0,with_mask,0.966859
1266,0,0,with_mask,0.9672734
1267,2,1,without_mask,0.412904
1268,0,0,with_mask,0.9662417
1269,0,0,with_mask,0.9622805
1270,0,0,with_mask,0.9649572
1271,0,0,with_mask,0.9657119
1272,0,0,with_mask,0.9607146
1273,2,2,mask_weared_incorrect,0.57573533
1274,0,0,with_mask,0.9654287
1275,0,0,with_mask,0.9623808
1276,0,0,with_mask,0.95883316
1277,0,0,with_mask,0.9478013
1278,0,0,with_mask,0.96469694
1279,0,0,with_mask,0.9302579
1280,0,0,with_mask,0.9662229
1281,0,0,with_mask,0.96381354
1282,0,0,with_mask,0.96372974
1283,0,0,with_mask,0.8118204
1284,0,0,with_mask,0.9658192
1285,0,0,with_mask,0.96681523
1286,1,1,without_mask,0.9443046
1287,0,0,with_mask,0.96248376
1288,1,1,without_mask,0.94837296
1289,0,0,with_mask,0.96721405
1290,1,1,without_mask,0.9445966
1291,0,0,with_mask,0.96678615
1292,0,0,with_mask,0.9676472
1293,0,0,with_mask,0.96677613
1294,1,1,without_mask,0.9491832
1295,0,0,with_mask,0.9670359
1296,0,0,with_mask,0.9648313
1297,0,0,with_mask,0.9623053
1298,0,0,with_mask,0.96379626
1299,0,0,with_mask,0.9646507
1300,0,0,with_mask,0.96536404
1301,0,0,with_mask,0.96481574
1302,0,0,with_mask,0.96277595
1303,0,0,with_mask,0.9666578
1304,0,0,with_mask,0.96633565
1305,0,0,with_mask,0.9667322
1306,1,1,without_mask,0.9481801
1307,0,0,with_mask,0.9659298
1308,0,0,with_mask,0.96717083
1309,0,0,with_mask,0.96622956
1310,1,1,without_mask,0.94904
1311,0,0,with_mask,0.9591482
1312,1,1,without_mask,0.92428213
1313,0,0,with_mask,0.93958884
1314,0,0,with_mask,0.96363395
1315,0,0,with_mask,0.9651559
1316,1,1,without_mask,0.94926333
1317,0,0,with_mask,0.96690893
1318,0,0,with_mask,0.9658892
1319,0,0,with_mask,0.9668522
1320,0,0,with_mask,0.96649486
1321,0,0,with_mask,0.96668684
1322,0,0,with_mask,0.9660283
1323,0,0,with_mask,0.96566355
1324,0,0,with_mask,0.96652067
1325,0,0,with_mask,0.95090574
1326,0,0,with_mask,0.966698
1327,0,0,with_mask,0.9662868
1328,0,0,with_mask,0.96694195
1329,1,1,without_mask,0.9398062
1330,0,0,with_mask,0.96071756
1331,0,0,with_mask,0.96575433
1332,0,0,with_mask,0.9673527
1333,0,0,with_mask,0.9672927
1334,0,0,with_mask,0.9661402
1335,1,1,without_mask,0.94435304
1336,0,0,with_mask,0.9603569
1337,0,0,with_mask,0.95723486
1338,0,0,with_mask,0.9584433
1339,0,0,with_mask,0.9582181
1340,1,1,without_mask,0.9451973
1341,0,0,with_mask,0.96468186
1342,1,1,without_mask,0.9460678
1343,1,1,without_mask,0.93354505
1344,0,0,with_mask,0.9629099
1345,0,0,with_mask,0.96507484
1346,1,1,without_mask,0.87744874
1347,0,0,with_mask,0.96464103
1348,0,0,with_mask,0.96504265
1349,0,0,with_mask,0.9654548
1350,0,0,with_mask,0.9653521
1351,0,0,with_mask,0.96454585
1352,0,0,with_mask,0.9665959
1353,1,1,without_mask,0.92969877
1354,0,0,with_mask,0.9665309
1355,0,0,with_mask,0.96349585
1356,0,0,with_mask,0.9662761
1357,0,0,with_mask,0.96678036
1358,0,0,with_mask,0.9643538
1359,0,0,with_mask,0.96143216
1360,0,0,with_mask,0.96299833
1361,0,0,with_mask,0.96638364
1362,0,0,with_mask,0.9660158
1363,0,0,with_mask,0.96522266
1364,0,0,with_mask,0.9663481
1365,0,0,with_mask,0.96556914
1366,0,0,with_mask,0.9643953
1367,0,0,with_mask,0.9661954
1368,0,0,with_mask,0.96445316
1369,0,0,with_mask,0.96231186
1370,0,0,with_mask,0.96486646
1371,0,0,with_mask,0.9672221
1372,0,0,with_mask,0.96673965
1373,0,0,with_mask,0.96589345
1374,0,0,with_mask,0.9610859
1375,0,0,with_mask,0.96346307
1376,0,0,with_mask,0.9648183
1377,0,0,with_mask,0.9622943
1378,0,0,with_mask,0.9622602
1379,0,0,with_mask,0.96486604
1380,0,0,with_mask,0.96040815
1381,0,0,with_mask,0.96272254
1382,0,0,with_mask,0.9649845
1383,0,0,with_mask,0.96615165
1384,0,0,with_mask,0.9661351
1385,0,0,with_mask,0.96631783
1386,0,0,with_mask,0.96525675
1387,0,0,with_mask,0.96740067
1388,0,0,with_mask,0.9671389
1389,0,0,with_mask,0.96354705
1390,0,0,with_mask,0.9661556
1391,0,0,with_mask,0.96697
1392,0,0,with_mask,0.9668209
1393,0,0,with_mask,0.96708006
1394,0,0,with_mask,0.9655984
1395,0,0,with_mask,0.96689636
1396,0,0,with_mask,0.9673594
1397,0,0,with_mask,0.9672569
1398,0,0,with_mask,0.96326095
1399,0,0,with_mask,0.96628076
1400,0,0,with_mask,0.967035
1401,1,1,without_mask,0.94878405
1402,0,0,with_mask,0.96696424
1403,0,0,with_mask,0.96644473
1404,0,0,with_mask,0.96630657
1405,0,0,with_mask,0.96491677
1406,0,0,with_mask,0.96630126
1407,0,0,with_mask,0.96409357
1408,0,0,with_mask,0.959784
1409,0,0,with_mask,0.9525177
1410,0,0,with_mask,0.95072514
1411,0,0,with_mask,0.9664965
1412,0,0,with_mask,0.96406597
1413,0,0,with_mask,0.96305966
1414,0,0,with_mask,0.96675986
1415,1,1,without_mask,0.9498899
1416,0,0,with_mask,0.9658089
1417,1,1,without_mask,0.9489118
1418,0,0,with_mask,0.9651859
1419,0,0,with_mask,0.9641237
1420,0,0,with_mask,0.96472657
1421,0,0,with_mask,0.9638741
1422,0,0,with_mask,0.9659452
1423,0,0,with_mask,0.96548337
1424,0,0,with_mask,0.9426246
1425,0,0,with_mask,0.9629827
1426,0,0,with_mask,0.96234596
1427,0,0,with_mask,0.9668192
1428,0,0,with_mask,0.9660668
1429,0,0,with_mask,0.9670671
1430,0,0,with_mask,0.965975
1431,0,0,with_mask,0.9645684
1432,1,1,without_mask,0.93977845
1433,0,0,with_mask,0.9540738
1434,0,0,with_mask,0.9574327
1435,0,0,with_mask,0.96526116
1436,0,0,with_mask,0.9641412
1437,0,0,with_mask,0.96629137
1438,0,0,with_mask,0.9657237
1439,0,0,with_mask,0.9665795
1440,0,0,with_mask,0.96481854
1441,0,0,with_mask,0.9654551
1442,0,0,with_mask,0.96575844
1443,0,0,with_mask,0.96509206
1444,0,0,with_mask,0.9654508
1445,0,0,with_mask,0.9619841
1446,0,0,with_mask,0.9615107
1447,1,1,without_mask,0.9401004
1448,2,2,mask_weared_incorrect,0.66972184
1449,0,0,with_mask,0.9673913
1450,0,0,with_mask,0.9659376
1451,0,0,with_mask,0.96590817
1452,0,0,with_mask,0.9650906
1453,0,0,with_mask,0.9594596
1454,0,0,with_mask,0.964642
1455,0,0,with_mask,0.9646315
1456,0,0,with_mask,0.96496916
1457,0,0,with_mask,0.96541303
1458,1,1,without_mask,0.94683856
1459,1,1,without_mask,0.9481701
1460,0,0,with_mask,0.9661145
1461,0,0,with_mask,0.9648597
1462,0,0,with_mask,0.9650154
1463,0,0,with_mask,0.9669179
1464,0,0,with_mask,0.96563554
1465,0,0,with_mask,0.96658576
1466,0,0,with_mask,0.96432996
1467,1,1,without_mask,0.94531286
1468,0,0,with_mask,0.9632294
1469,1,1,without_mask,0.9479982
1470,1,1,without_mask,0.93203133
1471,0,0,with_mask,0.9566316
1472,0,0,with_mask,0.9639153
1473,0,0,with_mask,0.9642964
1474,0,0,with_mask,0.9610322
1475,0,0,with_mask,0.9661628
1476,0,0,with_mask,0.9614013
1477,0,0,with_mask,0.96595573
1478,0,0,with_mask,0.9638893
1479,0,0,with_mask,0.96432465
1480,0,0,with_mask,0.9644189
1481,1,1,without_mask,0.93883175
1482,0,0,with_mask,0.96628743
1483,1,1,without_mask,0.9438864
1484,0,0,with_mask,0.96134126
1485,0,0,with_mask,0.9670167
1486,0,0,with_mask,0.9666392
1487,0,0,with_mask,0.96724164
1488,0,0,with_mask,0.96622735
1489,1,1,without_mask,0.94828814
1490,1,1,without_mask,0.94421214
1491,0,0,with_mask,0.9654157
1492,0,0,with_mask,0.9662754
1493,0,0,with_mask,0.9674531
1494,0,0,with_mask,0.96681446
1495,0,0,with_mask,0.96359456
1496,0,0,with_mask,0.96094394
1497,0,0,with_mask,0.96449625
1498,0,0,with_mask,0.9659665
1499,1,1,without_mask,0.9419319
1500,0,0,with_mask,0.96579593
1501,0,0,with_mask,0.964598
1502,1,1,without_mask,0.9456729
1503,1,1,without_mask,0.9438666
1504,1,1,without_mask,0.947802
1505,1,1,without_mask,0.9464873
1506,2,2,mask_weared_incorrect,0.613128
1507,0,0,with_mask,0.96682155
1508,0,0,with_mask,0.9665241
1509,0,0,with_mask,0.9674339
1510,0,0,with_mask,0.9670861
1511,0,0,with_mask,0.9667085
1512,1,1,without_mask,0.93131775
1513,1,1,without_mask,0.94632244
1514,0,0,with_mask,0.9561809
1515,0,0,with_mask,0.95379686
1516,2,2,mask_weared_incorrect,0.63937604
1517,0,0,with_mask,0.96272016
1518,1,1,without_mask,0.9340989
1519,0,0,with_mask,0.96457714
1520,0,0,with_mask,0.9651068
1521,0,0,with_mask,0.9675915
1522,0,0,with_mask,0.96733
1523,1,1,without_mask,0.94748867
1524,0,0,with_mask,0.9664111
1525,1,1,without_mask,0.9451909
1526,1,1,without_mask,0.9468771
1527,1,1,without_mask,0.9478582
1528,0,0,with_mask,0.9640803
1529,0,0,with_mask,0.9647372
1530,0,0,with_mask,0.9661931
1531,2,2,mask_weared_incorrect,0.49286234
1532,1,1,without_mask,0.9480648
1533,1,1,without_mask,0.9467403
1534,1,1,without_mask,0.9482014
1535,0,0,with_mask,0.96635956
1536,0,0,with_mask,0.9630999
1537,0,0,with_mask,0.9654669
1538,0,0,with_mask,0.9650321
1539,0,0,with_mask,0.96661055
1540,0,0,with_mask,0.96476835
1541,0,0,with_mask,0.9634331
1542,0,0,with_mask,0.96640635
1543,0,0,with_mask,0.9622393
1544,0,0,with_mask,0.9649074
1545,0,0,with_mask,0.9641544
1546,1,1,without_mask,0.9460393
1547,1,1,without_mask,0.88349396
1548,0,0,with_mask,0.9630528
1549,0,0,with_mask,0.959376
1550,0,0,with_mask,0.9625463
1551,0,0,with_mask,0.96589303
1552,0,0,with_mask,0.9610513
1553,0,0,with_mask,0.9656839
1554,0,0,with_mask,0.96342856
1555,0,0,with_mask,0.95914024
1556,0,0,with_mask,0.96663195
1557,0,0,with_mask,0.9673363
1558,0,0,with_mask,0.9652114
1559,0,0,with_mask,0.96553206
1560,0,0,with_mask,0.94303846
1561,0,0,with_mask,0.9633094
1562,0,0,with_mask,0.9612789
1563,0,0,with_mask,0.9634728
1564,0,0,with_mask,0.9643765
1565,0,0,with_mask,0.96560997
1566,0,0,with_mask,0.9667242
1567,0,0,with_mask,0.96594507
1568,0,0,with_mask,0.9676595
1569,1,1,without_mask,0.934436
1570,0,0,with_mask,0.9627916
1571,0,0,with_mask,0.96603215
1572,0,0,with_mask,0.96423894
1573,0,0,with_mask,0.9627459
1574,0,0,with_mask,0.9667927
1575,0,0,with_mask,0.96309924
1576,0,0,with_mask,0.9659226
1577,0,0,with_mask,0.96514034
1578,0,0,with_mask,0.9649083
1579,0,0,with_mask,0.9651159
1580,0,0,with_mask,0.9662905
1581,1,1,without_mask,0.93651295
1582,0,0,with_mask,0.9620217
1583,0,0,with_mask,0.93722
1584,0,0,with_mask,0.96704715
1585,0,0,with_mask,0.96292335
1586,1,1,without_mask,0.949525
1587,0,0,with_mask,0.9471601
1588,0,0,with_mask,0.9659421
1589,0,0,with_mask,0.9574969
1590,1,1,without_mask,0.9287194
1591,1,1,without_mask,0.9444321
1592,0,0,with_mask,0.95747817
1593,0,0,with_mask,0.96356475
1594,1,1,without_mask,0.91696584
1595,0,0,with_mask,0.9625529
1596,1,1,without_mask,0.9372814
1597,0,0,with_mask,0.9633314
1598,2,2,mask_weared_incorrect,0.6143609
1599,0,0,with_mask,0.960181
1600,0,0,with_mask,0.9627906
